p2	instant_event_alert	0.3667	0
p2	instant_event_alert	0.3667	1
p2	instant_event_alert	0.3667	2
p2	instant_event_alert	0.3667	3
p2	instant_event_alert	0.3833	0
p2	instant_event_alert	0.3833	1
p2	instant_event_alert	0.3833	2
p2	instant_event_alert	0.3833	3
p2	instant_event_alert	0.4000	0
p2	instant_event_alert	0.4000	1
p2	instant_event_alert	0.4000	2
p2	instant_event_alert	0.4000	3
p2	instant_event_alert	0.4167	0
p2	instant_event_alert	0.4167	1
p2	instant_event_alert	0.4167	2
p2	instant_event_alert	0.4167	3
p2	instant_event_alert	0.4333	0
p2	instant_event_alert	0.4333	1
p2	instant_event_alert	0.4333	2
p2	instant_event_alert	0.4333	3
p2	semantic_condition_alert	0.4667	0
p2	semantic_condition_alert	0.4667	1
p2	semantic_condition_alert	0.4667	2
p2	semantic_condition_alert	0.4667	3
p2	semantic_condition_alert	0.4833	0
p2	semantic_condition_alert	0.4833	1
p2	semantic_condition_alert	0.4833	2
p2	semantic_condition_alert	0.4833	3
p2	semantic_condition_alert	0.5000	0
p2	semantic_condition_alert	0.5000	1
p2	semantic_condition_alert	0.5000	2
p2	semantic_condition_alert	0.5000	3
p2	semantic_condition_alert	0.5167	0
p2	semantic_condition_alert	0.5167	1
p2	semantic_condition_alert	0.5167	2
p2	semantic_condition_alert	0.5167	3
p2	semantic_condition_alert	0.5333	0
p2	semantic_condition_alert	0.5333	1
p2	semantic_condition_alert	0.5333	2
p2	semantic_condition_alert	0.5333	3
p2	explicit_target_grounding	0.4667	0
p2	explicit_target_grounding	0.4667	1
p2	explicit_target_grounding	0.4667	2
p2	explicit_target_grounding	0.4667	3
p2	explicit_target_grounding	0.4833	0
p2	explicit_target_grounding	0.4833	1
p2	explicit_target_grounding	0.4833	2
p2	explicit_target_grounding	0.4833	3
p2	explicit_target_grounding	0.5000	0
p2	explicit_target_grounding	0.5000	1
p2	explicit_target_grounding	0.5000	2
p2	explicit_target_grounding	0.5000	3
p2	explicit_target_grounding	0.5167	0
p2	explicit_target_grounding	0.5167	1
p2	explicit_target_grounding	0.5167	2
p2	explicit_target_grounding	0.5167	3
p2	explicit_target_grounding	0.5333	0
p2	explicit_target_grounding	0.5333	1
p2	explicit_target_grounding	0.5333	2
p2	explicit_target_grounding	0.5333	3
p2	snapshot_counting	0.4667	0
p2	snapshot_counting	0.4667	1
p2	snapshot_counting	0.4667	2
p2	snapshot_counting	0.4667	3
p2	snapshot_counting	0.4833	0
p2	snapshot_counting	0.4833	1
p2	snapshot_counting	0.4833	2
p2	snapshot_counting	0.4833	3
p2	snapshot_counting	0.5000	0
p2	snapshot_counting	0.5000	1
p2	snapshot_counting	0.5000	2
p2	snapshot_counting	0.5000	3
p2	snapshot_counting	0.5167	0
p2	snapshot_counting	0.5167	1
p2	snapshot_counting	0.5167	2
p2	snapshot_counting	0.5167	3
p2	snapshot_counting	0.5333	0
p2	snapshot_counting	0.5333	1
p2	snapshot_counting	0.5333	2
p2	snapshot_counting	0.5333	3
p2	cumulative_counting	0.4667	0
p2	cumulative_counting	0.4667	1
p2	cumulative_counting	0.4667	2
p2	cumulative_counting	0.4667	3
p2	cumulative_counting	0.4833	0
p2	cumulative_counting	0.4833	1
p2	cumulative_counting	0.4833	2
p2	cumulative_counting	0.4833	3
p2	cumulative_counting	0.5000	0
p2	cumulative_counting	0.5000	1
p2	cumulative_counting	0.5000	2
p2	cumulative_counting	0.5000	3
p2	cumulative_counting	0.5167	0
p2	cumulative_counting	0.5167	1
p2	cumulative_counting	0.5167	2
p2	cumulative_counting	0.5167	3
p2	cumulative_counting	0.5333	0
p2	cumulative_counting	0.5333	1
p2	cumulative_counting	0.5333	2
p2	cumulative_counting	0.5333	3
p2	dedup_counting	0.3500	0
p2	dedup_counting	0.3500	1
p2	dedup_counting	0.3500	2
p2	dedup_counting	0.3500	3
p2	dedup_counting	0.4500	0
p2	dedup_counting	0.4500	1
p2	dedup_counting	0.4500	2
p2	dedup_counting	0.4500	3
p2	dedup_counting	0.5500	0
p2	dedup_counting	0.5500	1
p2	dedup_counting	0.5500	2
p2	dedup_counting	0.5500	3
p2	dedup_counting	0.6500	0
p2	dedup_counting	0.6500	1
p2	dedup_counting	0.6500	2
p2	dedup_counting	0.6500	3
p2	dedup_counting	0.7500	0
p2	dedup_counting	0.7500	1
p2	dedup_counting	0.7500	2
p2	dedup_counting	0.7500	3
p2	realtime_state_monitor	0.4667	0
p2	realtime_state_monitor	0.4667	1
p2	realtime_state_monitor	0.4667	2
p2	realtime_state_monitor	0.4667	3
p2	realtime_state_monitor	0.4833	0
p2	realtime_state_monitor	0.4833	1
p2	realtime_state_monitor	0.4833	2
p2	realtime_state_monitor	0.4833	3
p2	realtime_state_monitor	0.5000	0
p2	realtime_state_monitor	0.5000	1
p2	realtime_state_monitor	0.5000	2
p2	realtime_state_monitor	0.5000	3
p2	realtime_state_monitor	0.5167	0
p2	realtime_state_monitor	0.5167	1
p2	realtime_state_monitor	0.5167	2
p2	realtime_state_monitor	0.5167	3
p2	realtime_state_monitor	0.5333	0
p2	realtime_state_monitor	0.5333	1
p2	realtime_state_monitor	0.5333	2
p2	realtime_state_monitor	0.5333	3
p2	event_narration	0.8667	0
p2	event_narration	0.8667	1
p2	event_narration	0.8667	2
p2	event_narration	0.8667	3
p2	event_narration	0.8833	0
p2	event_narration	0.8833	1
p2	event_narration	0.8833	2
p2	event_narration	0.8833	3
p2	event_narration	0.9000	0
p2	event_narration	0.9000	1
p2	event_narration	0.9000	2
p2	event_narration	0.9000	3
p2	event_narration	0.9167	0
p2	event_narration	0.9167	1
p2	event_narration	0.9167	2
p2	event_narration	0.9167	3
p2	event_narration	0.9333	0
p2	event_narration	0.9333	1
p2	event_narration	0.9333	2
p2	event_narration	0.9333	3
p2	sequential_step_instruction	0.4667	0
p2	sequential_step_instruction	0.4667	1
p2	sequential_step_instruction	0.4667	2
p2	sequential_step_instruction	0.4667	3
p2	sequential_step_instruction	0.4833	0
p2	sequential_step_instruction	0.4833	1
p2	sequential_step_instruction	0.4833	2
p2	sequential_step_instruction	0.4833	3
p2	sequential_step_instruction	0.5000	0
p2	sequential_step_instruction	0.5000	1
p2	sequential_step_instruction	0.5000	2
p2	sequential_step_instruction	0.5000	3
p2	sequential_step_instruction	0.5167	0
p2	sequential_step_instruction	0.5167	1
p2	sequential_step_instruction	0.5167	2
p2	sequential_step_instruction	0.5167	3
p2	sequential_step_instruction	0.5333	0
p2	sequential_step_instruction	0.5333	1
p2	sequential_step_instruction	0.5333	2
p2	sequential_step_instruction	0.5333	3
