ptest	instant_event_alert	0.0500	0
ptest	instant_event_alert	0.0500	1
ptest	instant_event_alert	0.0500	2
ptest	instant_event_alert	0.0500	3
ptest	instant_event_alert	0.1500	0
ptest	instant_event_alert	0.1500	1
ptest	instant_event_alert	0.1500	2
ptest	instant_event_alert	0.1500	3
ptest	instant_event_alert	0.2500	0
ptest	instant_event_alert	0.2500	1
ptest	instant_event_alert	0.2500	2
ptest	instant_event_alert	0.2500	3
ptest	instant_event_alert	0.3500	0
ptest	instant_event_alert	0.3500	1
ptest	instant_event_alert	0.3500	2
ptest	instant_event_alert	0.3500	3
ptest	instant_event_alert	0.4500	0
ptest	instant_event_alert	0.4500	1
ptest	instant_event_alert	0.4500	2
ptest	instant_event_alert	0.4500	3
ptest	instant_event_alert	0.5500	0
ptest	instant_event_alert	0.5500	1
ptest	instant_event_alert	0.5500	2
ptest	instant_event_alert	0.5500	3
ptest	instant_event_alert	0.6500	0
ptest	instant_event_alert	0.6500	1
ptest	instant_event_alert	0.6500	2
ptest	instant_event_alert	0.6500	3
ptest	instant_event_alert	0.7500	0
ptest	instant_event_alert	0.7500	1
ptest	instant_event_alert	0.7500	2
ptest	instant_event_alert	0.7500	3
ptest	instant_event_alert	0.8500	0
ptest	instant_event_alert	0.8500	1
ptest	instant_event_alert	0.8500	2
ptest	instant_event_alert	0.8500	3
ptest	instant_event_alert	0.9500	0
ptest	instant_event_alert	0.9500	1
ptest	instant_event_alert	0.9500	2
ptest	instant_event_alert	0.9500	3
ptest	semantic_condition_alert	0.0100	0
ptest	semantic_condition_alert	0.0100	1
ptest	semantic_condition_alert	0.0100	2
ptest	semantic_condition_alert	0.0100	3
ptest	semantic_condition_alert	0.0200	0
ptest	semantic_condition_alert	0.0200	1
ptest	semantic_condition_alert	0.0200	2
ptest	semantic_condition_alert	0.0200	3
ptest	semantic_condition_alert	0.0500	0
ptest	semantic_condition_alert	0.0500	1
ptest	semantic_condition_alert	0.0500	2
ptest	semantic_condition_alert	0.0500	3
ptest	semantic_condition_alert	0.1500	0
ptest	semantic_condition_alert	0.1500	1
ptest	semantic_condition_alert	0.1500	2
ptest	semantic_condition_alert	0.1500	3
ptest	semantic_condition_alert	0.2500	0
ptest	semantic_condition_alert	0.2500	1
ptest	semantic_condition_alert	0.2500	2
ptest	semantic_condition_alert	0.2500	3
ptest	semantic_condition_alert	0.3500	0
ptest	semantic_condition_alert	0.3500	1
ptest	semantic_condition_alert	0.3500	2
ptest	semantic_condition_alert	0.3500	3
ptest	semantic_condition_alert	0.4500	0
ptest	semantic_condition_alert	0.4500	1
ptest	semantic_condition_alert	0.4500	2
ptest	semantic_condition_alert	0.4500	3
ptest	semantic_condition_alert	0.5500	0
ptest	semantic_condition_alert	0.5500	1
ptest	semantic_condition_alert	0.5500	2
ptest	semantic_condition_alert	0.5500	3
ptest	semantic_condition_alert	0.6500	0
ptest	semantic_condition_alert	0.6500	1
ptest	semantic_condition_alert	0.6500	2
ptest	semantic_condition_alert	0.6500	3
ptest	semantic_condition_alert	0.7500	0
ptest	semantic_condition_alert	0.7500	1
ptest	semantic_condition_alert	0.7500	2
ptest	semantic_condition_alert	0.7500	3
ptest	semantic_condition_alert	0.8500	0
ptest	semantic_condition_alert	0.8500	1
ptest	semantic_condition_alert	0.8500	2
ptest	semantic_condition_alert	0.8500	3
ptest	semantic_condition_alert	0.9500	0
ptest	semantic_condition_alert	0.9500	1
ptest	semantic_condition_alert	0.9500	2
